M,N,K,Kernel,Threads,PR,PC,SerialTime(s),AvgTime(s),FLOPS,Speedup,Error
2048,4096,8,1,1024,2,2,0.031,0.001,1.293123e+11,2.988950e+01,8.980727e-07
2048,4096,20,1,64,2,2,0.048,0.001,3.200901e+11,4.625842e+01,8.919994e-07
2048,4096,20,1,256,2,2,0.048,0.001,3.090085e+11,4.465694e+01,8.919994e-07
2048,4096,20,1,576,2,2,0.048,0.001,3.947292e+11,5.704503e+01,8.919994e-07
2048,4096,20,1,1024,2,2,0.048,0.001,3.216054e+11,4.647741e+01,8.919994e-07
2048,4096,32,1,64,2,2,0.066,0.001,4.072247e+11,5.007904e+01,8.974405e-07
2048,4096,32,1,256,2,2,0.066,0.001,4.958363e+11,6.097617e+01,8.974405e-07
2048,4096,32,1,576,2,2,0.066,0.001,4.189404e+11,5.151979e+01,8.974405e-07
2048,4096,32,1,1024,2,2,0.066,0.001,5.253235e+11,6.460240e+01,8.974405e-07
4096,8192,3,1,64,2,2,0.118,0.001,1.399576e+11,8.169014e+01,1.264684e-06
4096,8192,3,1,256,2,2,0.118,0.002,1.097255e+11,6.404434e+01,1.264684e-06
4096,8192,3,1,576,2,2,0.118,0.002,9.620976e+10,5.615551e+01,1.264684e-06
4096,8192,3,1,1024,2,2,0.118,0.003,6.936656e+10,4.048773e+01,1.264684e-06
4096,8192,6,1,64,2,2,0.139,0.001,2.793233e+11,9.612300e+01,1.268110e-06
4096,8192,6,1,256,2,2,0.139,0.002,2.187821e+11,7.528905e+01,1.268110e-06
4096,8192,6,1,576,2,2,0.139,0.002,1.898773e+11,6.534213e+01,1.268110e-06
4096,8192,6,1,1024,2,2,0.139,0.003,1.368209e+11,4.708392e+01,1.268110e-06
4096,8192,8,1,64,2,2,0.124,0.001,3.740178e+11,8.634782e+01,1.275001e-06
4096,8192,8,1,256,2,2,0.124,0.002,2.956757e+11,6.826132e+01,1.275001e-06
4096,8192,8,1,576,2,2,0.124,0.002,2.588005e+11,5.974811e+01,1.275001e-06
4096,8192,8,1,1024,2,2,0.124,0.003,1.816568e+11,4.193828e+01,1.275001e-06
4096,8192,20,1,64,2,2,0.194,0.003,4.245308e+11,6.150459e+01,1.265176e-06
4096,8192,20,1,256,2,2,0.194,0.003,4.316763e+11,6.253980e+01,1.265176e-06
4096,8192,20,1,576,2,2,0.194,0.002,5.600090e+11,8.113221e+01,1.265176e-06
4096,8192,20,1,1024,2,2,0.194,0.003,4.478055e+11,6.487654e+01,1.265176e-06
4096,8192,32,1,64,2,2,0.265,0.004,5.137392e+11,6.334270e+01,1.262857e-06
4096,8192,32,1,256,2,2,0.265,0.003,6.852749e+11,8.449259e+01,1.262857e-06
4096,8192,32,1,576,2,2,0.265,0.004,5.343313e+11,6.588165e+01,1.262857e-06
4096,8192,32,1,1024,2,2,0.265,0.003,7.224091e+11,8.907114e+01,1.262857e-06
8192,16384,3,1,64,2,2,0.498,0.005,1.765816e+11,1.091488e+02,1.794795e-06
8192,16384,3,1,256,2,2,0.498,0.006,1.292421e+11,7.988728e+01,1.794795e-06
8192,16384,3,1,576,2,2,0.498,0.007,1.089660e+11,6.735418e+01,1.794795e-06
8192,16384,3,1,1024,2,2,0.498,0.008,9.819706e+10,6.069768e+01,1.794795e-06
8192,16384,6,1,64,2,2,0.555,0.005,3.531995e+11,1.217224e+02,1.773783e-06
8192,16384,6,1,256,2,2,0.555,0.006,2.589647e+11,8.924648e+01,1.773783e-06
8192,16384,6,1,576,2,2,0.555,0.007,2.169062e+11,7.475195e+01,1.773783e-06
8192,16384,6,1,1024,2,2,0.555,0.008,1.941730e+11,6.691745e+01,1.773783e-06
8192,16384,8,1,64,2,2,0.497,0.005,4.754717e+11,1.100720e+02,1.769821e-06
8192,16384,8,1,256,2,2,0.497,0.006,3.421528e+11,7.920856e+01,1.769821e-06
8192,16384,8,1,576,2,2,0.497,0.007,2.877313e+11,6.660994e+01,1.769821e-06
8192,16384,8,1,1024,2,2,0.497,0.008,2.575136e+11,5.961454e+01,1.769821e-06
8192,16384,20,1,64,2,2,0.780,0.012,4.343135e+11,6.311206e+01,1.775166e-06
8192,16384,20,1,256,2,2,0.780,0.011,4.722546e+11,6.862547e+01,1.775166e-06
8192,16384,20,1,576,2,2,0.780,0.009,6.247511e+11,9.078542e+01,1.775166e-06
8192,16384,20,1,1024,2,2,0.780,0.008,6.347593e+11,9.223976e+01,1.775166e-06
8192,16384,32,1,64,2,2,1.086,0.016,5.246568e+11,6.634741e+01,1.779572e-06
8192,16384,32,1,256,2,2,1.086,0.011,7.609069e+11,9.622329e+01,1.779572e-06
8192,16384,32,1,576,2,2,1.086,0.016,5.535177e+11,6.999712e+01,1.779572e-06
8192,16384,32,1,1024,2,2,1.086,0.008,1.017399e+12,1.286589e+02,1.779572e-06
16384,32768,3,1,64,2,2,1.892,0.017,1.842118e+11,1.081750e+02,2.524610e-06
16384,32768,3,1,256,2,2,1.892,0.023,1.395115e+11,8.192556e+01,2.524610e-06
16384,32768,3,1,576,2,2,1.892,0.030,1.061229e+11,6.231870e+01,2.524610e-06
16384,32768,3,1,1024,2,2,1.892,0.034,9.342733e+10,5.486346e+01,2.524610e-06
16384,32768,6,1,64,2,2,2.248,0.017,3.683333e+11,1.285076e+02,2.521852e-06
16384,32768,6,1,256,2,2,2.248,0.023,2.786590e+11,9.722118e+01,2.521852e-06
16384,32768,6,1,576,2,2,2.248,0.031,2.110332e+11,7.362727e+01,2.521852e-06
16384,32768,6,1,1024,2,2,2.248,0.035,1.838925e+11,6.415817e+01,2.521852e-06
16384,32768,8,1,64,2,2,1.989,0.017,4.912163e+11,1.137368e+02,2.512569e-06
16384,32768,8,1,256,2,2,1.989,0.023,3.736207e+11,8.650855e+01,2.512569e-06
16384,32768,8,1,576,2,2,1.989,0.030,2.828582e+11,6.549330e+01,2.512569e-06
16384,32768,8,1,1024,2,2,1.989,0.035,2.443391e+11,5.657454e+01,2.512569e-06
16384,32768,20,1,64,2,2,3.108,0.050,4.267371e+11,6.175932e+01,2.515519e-06
16384,32768,20,1,256,2,2,3.108,0.046,4.680672e+11,6.774080e+01,2.515519e-06
16384,32768,20,1,576,2,2,3.108,0.035,6.112234e+11,8.845901e+01,2.515519e-06
16384,32768,20,1,1024,2,2,3.108,0.036,5.915532e+11,8.561226e+01,2.515519e-06
16384,32768,32,1,64,2,2,4.205,0.066,5.233426e+11,6.405331e+01,2.516024e-06
16384,32768,32,1,256,2,2,4.205,0.046,7.548638e+11,9.238982e+01,2.516024e-06
16384,32768,32,1,576,2,2,4.205,0.059,5.793844e+11,7.091242e+01,2.516024e-06
16384,32768,32,1,1024,2,2,4.205,0.036,9.454484e+11,1.157160e+02,2.516024e-06
1024,2048,3,2,64,2,2,0.008,0.001,2.188906e+10,1.353374e+01,6.283035e-07
1024,2048,3,2,256,2,2,0.008,0.001,2.273536e+10,1.405700e+01,6.283035e-07
1024,2048,3,2,576,2,2,0.008,0.001,2.117101e+10,1.308978e+01,6.283035e-07
1024,2048,3,2,1024,2,2,0.008,0.001,1.745831e+10,1.079426e+01,6.283035e-07
1024,2048,6,2,64,2,2,0.009,0.001,4.673837e+10,1.716313e+01,6.324624e-07
1024,2048,6,2,256,2,2,0.009,0.001,4.702258e+10,1.726750e+01,6.324624e-07
1024,2048,6,2,576,2,2,0.009,0.001,4.095537e+10,1.503952e+01,6.324624e-07
1024,2048,6,2,1024,2,2,0.009,0.001,3.582768e+10,1.315654e+01,6.324624e-07
1024,2048,8,2,64,2,2,0.008,0.001,5.967551e+10,1.388062e+01,6.368518e-07
1024,2048,8,2,256,2,2,0.008,0.001,6.037658e+10,1.404369e+01,6.368518e-07
1024,2048,8,2,576,2,2,0.008,0.001,5.463035e+10,1.270711e+01,6.368518e-07
1024,2048,8,2,1024,2,2,0.008,0.001,4.773134e+10,1.110239e+01,6.368518e-07
1024,2048,20,2,64,2,2,0.012,0.001,1.409958e+11,2.043449e+01,6.339948e-07
1024,2048,20,2,256,2,2,0.012,0.001,1.411091e+11,2.045092e+01,6.339948e-07
1024,2048,20,2,576,2,2,0.012,0.001,1.406875e+11,2.038981e+01,6.339948e-07
1024,2048,20,2,1024,2,2,0.012,0.001,1.158526e+11,1.679049e+01,6.339948e-07
1024,2048,32,2,64,2,2,0.016,0.001,2.268531e+11,2.782148e+01,6.381853e-07
1024,2048,32,2,256,2,2,0.016,0.001,2.254719e+11,2.765209e+01,6.381853e-07
1024,2048,32,2,576,2,2,0.016,0.001,2.315882e+11,2.840220e+01,6.381853e-07
1024,2048,32,2,1024,2,2,0.016,0.001,1.949572e+11,2.390974e+01,6.381853e-07
2048,4096,3,2,64,2,2,0.030,0.001,6.246407e+10,3.710052e+01,9.036971e-07
2048,4096,3,2,256,2,2,0.030,0.001,6.136723e+10,3.644905e+01,9.036971e-07
2048,4096,3,2,576,2,2,0.030,0.001,5.825297e+10,3.459934e+01,9.036971e-07
2048,4096,3,2,1024,2,2,0.030,0.001,4.744975e+10,2.818277e+01,9.036971e-07
2048,4096,6,2,64,2,2,0.037,0.001,1.243030e+11,4.541182e+01,8.901590e-07
2048,4096,6,2,256,2,2,0.037,0.001,1.258857e+11,4.599004e+01,8.901590e-07
2048,4096,6,2,576,2,2,0.037,0.001,1.216938e+11,4.445860e+01,8.901590e-07
2048,4096,6,2,1024,2,2,0.037,0.001,9.491228e+10,3.467447e+01,8.901590e-07
2048,4096,8,2,64,2,2,0.031,0.001,1.636007e+11,3.778677e+01,8.980727e-07
2048,4096,8,2,256,2,2,0.031,0.001,1.636384e+11,3.779547e+01,8.980727e-07
2048,4096,8,2,576,2,2,0.031,0.001,1.553108e+11,3.587206e+01,8.980727e-07
2048,4096,8,2,1024,2,2,0.031,0.001,1.244586e+11,2.874615e+01,8.980727e-07
2048,4096,20,2,64,2,2,0.048,0.001,3.557253e+11,5.123575e+01,8.919994e-07
2048,4096,20,2,256,2,2,0.048,0.001,3.326122e+11,4.790674e+01,8.919994e-07
2048,4096,20,2,576,2,2,0.048,0.001,3.964059e+11,5.709505e+01,8.919994e-07
2048,4096,20,2,1024,2,2,0.048,0.001,3.216371e+11,4.632598e+01,8.919994e-07
2048,4096,32,2,64,2,2,0.066,0.001,4.559847e+11,5.570052e+01,8.974405e-07
2048,4096,32,2,256,2,2,0.066,0.001,5.317620e+11,6.495704e+01,8.974405e-07
2048,4096,32,2,576,2,2,0.066,0.001,4.047081e+11,4.943686e+01,8.974405e-07
2048,4096,32,2,1024,2,2,0.066,0.001,4.970890e+11,6.072159e+01,8.974405e-07
4096,8192,3,2,64,2,2,0.125,0.001,1.451650e+11,8.980231e+01,1.264684e-06
4096,8192,3,2,256,2,2,0.125,0.002,1.230181e+11,7.610172e+01,1.264684e-06
4096,8192,3,2,576,2,2,0.125,0.002,8.761294e+10,5.419931e+01,1.264684e-06
4096,8192,3,2,1024,2,2,0.125,0.003,6.378205e+10,3.945699e+01,1.264684e-06
4096,8192,6,2,64,2,2,0.147,0.001,2.944817e+11,1.077178e+02,1.268110e-06
4096,8192,6,2,256,2,2,0.147,0.002,2.459343e+11,8.995980e+01,1.268110e-06
4096,8192,6,2,576,2,2,0.147,0.002,1.752530e+11,6.410542e+01,1.268110e-06
4096,8192,6,2,1024,2,2,0.147,0.003,1.275076e+11,4.664072e+01,1.268110e-06
4096,8192,8,2,64,2,2,0.124,0.001,3.976630e+11,9.186666e+01,1.275001e-06
4096,8192,8,2,256,2,2,0.124,0.002,3.344267e+11,7.725803e+01,1.275001e-06
4096,8192,8,2,576,2,2,0.124,0.002,2.354521e+11,5.439328e+01,1.275001e-06
4096,8192,8,2,1024,2,2,0.124,0.003,1.720128e+11,3.973777e+01,1.275001e-06
4096,8192,20,2,64,2,2,0.188,0.002,5.427216e+11,7.599925e+01,1.265176e-06
4096,8192,20,2,256,2,2,0.188,0.003,5.015964e+11,7.024034e+01,1.265176e-06
4096,8192,20,2,576,2,2,0.188,0.002,5.831952e+11,8.166690e+01,1.265176e-06
4096,8192,20,2,1024,2,2,0.188,0.003,4.248100e+11,5.948767e+01,1.265176e-06
4096,8192,32,2,64,2,2,0.273,0.003,6.387808e+11,8.107355e+01,1.262857e-06
4096,8192,32,2,256,2,2,0.273,0.003,8.013875e+11,1.017115e+02,1.262857e-06
4096,8192,32,2,576,2,2,0.273,0.004,5.122345e+11,6.501240e+01,1.262857e-06
4096,8192,32,2,1024,2,2,0.273,0.003,6.799103e+11,8.629369e+01,1.262857e-06
8192,16384,3,2,64,2,2,0.499,0.004,1.865483e+11,1.155152e+02,1.794795e-06
8192,16384,3,2,256,2,2,0.499,0.005,1.507850e+11,9.336968e+01,1.794795e-06
8192,16384,3,2,576,2,2,0.499,0.008,9.988746e+10,6.185271e+01,1.794795e-06
8192,16384,3,2,1024,2,2,0.499,0.009,9.212287e+10,5.704469e+01,1.794795e-06
8192,16384,6,2,64,2,2,0.590,0.004,3.750562e+11,1.373182e+02,1.773783e-06
8192,16384,6,2,256,2,2,0.590,0.005,2.957742e+11,1.082909e+02,1.773783e-06
8192,16384,6,2,576,2,2,0.590,0.008,2.002097e+11,7.330216e+01,1.773783e-06
8192,16384,6,2,1024,2,2,0.590,0.009,1.844835e+11,6.754438e+01,1.773783e-06
8192,16384,8,2,64,2,2,0.477,0.004,5.083005e+11,1.129438e+02,1.769821e-06
8192,16384,8,2,256,2,2,0.477,0.005,3.949622e+11,8.776011e+01,1.769821e-06
8192,16384,8,2,576,2,2,0.477,0.008,2.674634e+11,5.943005e+01,1.769821e-06
8192,16384,8,2,1024,2,2,0.477,0.009,2.460845e+11,5.467969e+01,1.769821e-06
8192,16384,20,2,64,2,2,0.782,0.008,6.324036e+11,9.208759e+01,1.775166e-06
8192,16384,20,2,256,2,2,0.782,0.009,6.236564e+11,9.081387e+01,1.775166e-06
8192,16384,20,2,576,2,2,0.782,0.008,6.648752e+11,9.681595e+01,1.775166e-06
8192,16384,20,2,1024,2,2,0.782,0.009,6.150404e+11,8.955923e+01,1.775166e-06
8192,16384,32,2,64,2,2,1.054,0.013,6.452320e+11,7.918109e+01,1.779572e-06
8192,16384,32,2,256,2,2,1.054,0.009,9.822979e+11,1.205449e+02,1.779572e-06
8192,16384,32,2,576,2,2,1.054,0.016,5.255486e+11,6.449387e+01,1.779572e-06
8192,16384,32,2,1024,2,2,1.054,0.010,9.015625e+11,1.106373e+02,1.779572e-06
16384,32768,3,2,64,2,2,1.892,0.017,1.950851e+11,1.146064e+02,2.524610e-06
16384,32768,3,2,256,2,2,1.892,0.018,1.747453e+11,1.026573e+02,2.524610e-06
16384,32768,3,2,576,2,2,1.892,0.033,9.773582e+10,5.741670e+01,2.524610e-06
16384,32768,3,2,1024,2,2,1.892,0.037,8.674892e+10,5.096225e+01,2.524610e-06
16384,32768,6,2,64,2,2,2.355,0.016,3.940313e+11,1.440071e+02,2.521852e-06
16384,32768,6,2,256,2,2,2.355,0.018,3.508495e+11,1.282254e+02,2.521852e-06
16384,32768,6,2,576,2,2,2.355,0.033,1.952923e+11,7.137372e+01,2.521852e-06
16384,32768,6,2,1024,2,2,2.355,0.037,1.733276e+11,6.334624e+01,2.521852e-06
16384,32768,8,2,64,2,2,1.986,0.016,5.239058e+11,1.211516e+02,2.512569e-06
16384,32768,8,2,256,2,2,1.986,0.018,4.666536e+11,1.079122e+02,2.512569e-06
16384,32768,8,2,576,2,2,1.986,0.033,2.602597e+11,6.018425e+01,2.512569e-06
16384,32768,8,2,1024,2,2,1.986,0.037,2.310108e+11,5.342053e+01,2.512569e-06
16384,32768,20,2,64,2,2,3.102,0.035,6.121302e+11,8.842718e+01,2.515519e-06
16384,32768,20,2,256,2,2,3.102,0.035,6.126840e+11,8.850718e+01,2.515519e-06
16384,32768,20,2,576,2,2,3.102,0.033,6.502261e+11,9.393044e+01,2.515519e-06
16384,32768,20,2,1024,2,2,3.102,0.037,5.774570e+11,8.341836e+01,2.515519e-06
16384,32768,32,2,64,2,2,4.208,0.050,6.904412e+11,8.455069e+01,2.516024e-06
16384,32768,32,2,256,2,2,4.208,0.035,9.742207e+11,1.193020e+02,2.516024e-06
16384,32768,32,2,576,2,2,4.208,0.062,5.558012e+11,6.806282e+01,2.516024e-06
16384,32768,32,2,1024,2,2,4.208,0.037,9.195782e+11,1.126106e+02,2.516024e-06
1024,2048,3,3,64,2,2,0.008,0.001,1.189646e+10,7.351295e+00,6.283035e-07
1024,2048,3,3,256,2,2,0.008,0.001,8.514924e+09,5.261709e+00,6.283035e-07
1024,2048,3,3,576,2,2,0.008,0.002,5.350545e+09,3.306313e+00,6.283035e-07
1024,2048,3,3,1024,2,2,0.008,0.002,5.352664e+09,3.307623e+00,6.283035e-07
1024,2048,6,3,64,2,2,0.009,0.002,1.655039e+10,6.064443e+00,6.324624e-07
1024,2048,6,3,256,2,2,0.009,0.002,1.272388e+10,4.662320e+00,6.324624e-07
1024,2048,6,3,576,2,2,0.009,0.003,8.095614e+09,2.966418e+00,6.324624e-07
1024,2048,6,3,1024,2,2,0.009,0.003,8.093838e+09,2.965767e+00,6.324624e-07
1024,2048,8,3,64,2,2,0.008,0.002,2.063339e+10,4.766371e+00,6.368518e-07
1024,2048,8,3,256,2,2,0.008,0.002,1.642270e+10,3.793690e+00,6.368518e-07
1024,2048,8,3,576,2,2,0.008,0.004,9.506738e+09,2.196083e+00,6.368518e-07
1024,2048,8,3,1024,2,2,0.008,0.004,9.446316e+09,2.182125e+00,6.368518e-07
1024,2048,20,3,64,2,2,0.012,0.003,2.650781e+10,3.853567e+00,6.339948e-07
1024,2048,20,3,256,2,2,0.012,0.004,2.072227e+10,3.012495e+00,6.339948e-07
1024,2048,20,3,576,2,2,0.012,0.006,1.300186e+10,1.890143e+00,6.339948e-07
1024,2048,20,3,1024,2,2,0.012,0.006,1.299974e+10,1.889835e+00,6.339948e-07
1024,2048,32,3,64,2,2,0.016,0.005,2.855489e+10,3.494311e+00,6.381853e-07
1024,2048,32,3,256,2,2,0.016,0.006,2.206221e+10,2.699791e+00,6.381853e-07
1024,2048,32,3,576,2,2,0.016,0.010,1.389656e+10,1.700547e+00,6.381853e-07
1024,2048,32,3,1024,2,2,0.016,0.010,1.389103e+10,1.699870e+00,6.381853e-07
2048,4096,3,3,64,2,2,0.031,0.002,2.857439e+10,1.767761e+01,9.036971e-07
2048,4096,3,3,256,2,2,0.031,0.002,2.067250e+10,1.278909e+01,9.036971e-07
2048,4096,3,3,576,2,2,0.031,0.005,1.000878e+10,6.191957e+00,9.036971e-07
2048,4096,3,3,1024,2,2,0.031,0.010,5.038146e+09,3.116861e+00,9.036971e-07
2048,4096,6,3,64,2,2,0.037,0.003,3.778747e+10,1.380659e+01,8.901590e-07
2048,4096,6,3,256,2,2,0.037,0.004,2.586500e+10,9.450417e+00,8.901590e-07
2048,4096,6,3,576,2,2,0.037,0.007,1.498075e+10,5.473586e+00,8.901590e-07
2048,4096,6,3,1024,2,2,0.037,0.013,7.694045e+09,2.811209e+00,8.901590e-07
2048,4096,8,3,64,2,2,0.031,0.003,4.720509e+10,1.090909e+01,8.980727e-07
2048,4096,8,3,256,2,2,0.031,0.004,3.569361e+10,8.248786e+00,8.980727e-07
2048,4096,8,3,576,2,2,0.031,0.007,1.800846e+10,4.161751e+00,8.980727e-07
2048,4096,8,3,1024,2,2,0.031,0.014,9.322024e+09,2.154318e+00,8.980727e-07
2048,4096,20,3,64,2,2,0.047,0.006,5.726251e+10,8.036374e+00,8.919994e-07
2048,4096,20,3,256,2,2,0.047,0.008,4.337868e+10,6.087881e+00,8.919994e-07
2048,4096,20,3,576,2,2,0.047,0.014,2.364397e+10,3.318258e+00,8.919994e-07
2048,4096,20,3,1024,2,2,0.047,0.025,1.321159e+10,1.854150e+00,8.919994e-07
2048,4096,32,3,64,2,2,0.066,0.009,5.743967e+10,7.044596e+00,8.974405e-07
2048,4096,32,3,256,2,2,0.066,0.012,4.297440e+10,5.270526e+00,8.974405e-07
2048,4096,32,3,576,2,2,0.066,0.021,2.585900e+10,3.171436e+00,8.974405e-07
2048,4096,32,3,1024,2,2,0.066,0.037,1.448478e+10,1.776462e+00,8.974405e-07
4096,8192,3,3,64,2,2,0.124,0.003,6.192964e+10,3.828209e+01,1.264684e-06
4096,8192,3,3,256,2,2,0.124,0.005,4.351719e+10,2.690035e+01,1.264684e-06
4096,8192,3,3,576,2,2,0.124,0.010,1.949125e+10,1.204860e+01,1.264684e-06
4096,8192,3,3,1024,2,2,0.124,0.020,1.015954e+10,6.280166e+00,1.264684e-06
4096,8192,6,3,64,2,2,0.147,0.005,8.156593e+10,2.980823e+01,1.268110e-06
4096,8192,6,3,256,2,2,0.147,0.007,5.514444e+10,2.015251e+01,1.268110e-06
4096,8192,6,3,576,2,2,0.147,0.014,2.945559e+10,1.076453e+01,1.268110e-06
4096,8192,6,3,1024,2,2,0.147,0.026,1.553657e+10,5.677832e+00,1.268110e-06
4096,8192,8,3,64,2,2,0.124,0.005,1.020961e+11,2.363336e+01,1.275001e-06
4096,8192,8,3,256,2,2,0.124,0.007,7.514276e+10,1.739415e+01,1.275001e-06
4096,8192,8,3,576,2,2,0.124,0.015,3.553206e+10,8.225014e+00,1.275001e-06
4096,8192,8,3,1024,2,2,0.124,0.029,1.849093e+10,4.280307e+00,1.275001e-06
4096,8192,20,3,64,2,2,0.194,0.012,1.145632e+11,1.657247e+01,1.265176e-06
4096,8192,20,3,256,2,2,0.194,0.016,8.646624e+10,1.250803e+01,1.265176e-06
4096,8192,20,3,576,2,2,0.194,0.029,4.637132e+10,6.707979e+00,1.265176e-06
4096,8192,20,3,1024,2,2,0.194,0.051,2.633872e+10,3.810104e+00,1.265176e-06
4096,8192,32,3,64,2,2,0.265,0.018,1.183059e+11,1.459529e+01,1.262857e-06
4096,8192,32,3,256,2,2,0.265,0.024,8.773854e+10,1.082422e+01,1.262857e-06
4096,8192,32,3,576,2,2,0.265,0.042,5.158543e+10,6.364047e+00,1.262857e-06
4096,8192,32,3,1024,2,2,0.265,0.074,2.911130e+10,3.591434e+00,1.262857e-06
8192,16384,3,3,64,2,2,0.479,0.008,1.001514e+11,5.951077e+01,1.794795e-06
8192,16384,3,3,256,2,2,0.479,0.010,8.023768e+10,4.767785e+01,1.794795e-06
8192,16384,3,3,576,2,2,0.479,0.021,3.868277e+10,2.298560e+01,1.794795e-06
8192,16384,3,3,1024,2,2,0.479,0.040,2.018809e+10,1.199592e+01,1.794795e-06
8192,16384,6,3,64,2,2,0.589,0.012,1.393885e+11,5.096811e+01,1.773783e-06
8192,16384,6,3,256,2,2,0.589,0.016,1.030398e+11,3.767700e+01,1.773783e-06
8192,16384,6,3,576,2,2,0.589,0.028,5.723847e+10,2.092953e+01,1.773783e-06
8192,16384,6,3,1024,2,2,0.589,0.052,3.080242e+10,1.126306e+01,1.773783e-06
8192,16384,8,3,64,2,2,0.472,0.012,1.750838e+11,3.846309e+01,1.769821e-06
8192,16384,8,3,256,2,2,0.472,0.015,1.414709e+11,3.107887e+01,1.769821e-06
8192,16384,8,3,576,2,2,0.472,0.031,7.020956e+10,1.542391e+01,1.769821e-06
8192,16384,8,3,1024,2,2,0.472,0.058,3.704020e+10,8.137137e+00,1.769821e-06
8192,16384,20,3,64,2,2,0.757,0.026,2.045207e+11,2.884674e+01,1.775166e-06
8192,16384,20,3,256,2,2,0.757,0.032,1.659672e+11,2.340893e+01,1.775166e-06
8192,16384,20,3,576,2,2,0.757,0.058,9.221844e+10,1.300700e+01,1.775166e-06
8192,16384,20,3,1024,2,2,0.757,0.103,5.235201e+10,7.384018e+00,1.775166e-06
8192,16384,32,3,64,2,2,1.052,0.040,2.160076e+11,2.644487e+01,1.779572e-06
8192,16384,32,3,256,2,2,1.052,0.050,1.722484e+11,2.108763e+01,1.779572e-06
8192,16384,32,3,576,2,2,1.052,0.085,1.005818e+11,1.231379e+01,1.779572e-06
8192,16384,32,3,1024,2,2,1.052,0.148,5.798968e+10,7.099425e+00,1.779572e-06
16384,32768,3,3,64,2,2,1.993,0.023,1.420711e+11,8.788123e+01,2.524610e-06
16384,32768,3,3,256,2,2,1.993,0.028,1.167755e+11,7.223410e+01,2.524610e-06
16384,32768,3,3,576,2,2,1.993,0.042,7.590808e+10,4.695462e+01,2.524610e-06
16384,32768,3,3,1024,2,2,1.993,0.081,3.976387e+10,2.459682e+01,2.524610e-06
16384,32768,6,3,64,2,2,2.354,0.038,1.714205e+11,6.264306e+01,2.521852e-06
16384,32768,6,3,256,2,2,2.354,0.042,1.546274e+11,5.650629e+01,2.521852e-06
16384,32768,6,3,576,2,2,2.354,0.057,1.129946e+11,4.129220e+01,2.521852e-06
16384,32768,6,3,1024,2,2,2.354,0.107,6.027812e+10,2.202774e+01,2.521852e-06
16384,32768,8,3,64,2,2,1.988,0.035,2.424159e+11,5.609428e+01,2.512569e-06
16384,32768,8,3,256,2,2,1.988,0.041,2.094695e+11,4.847060e+01,2.512569e-06
16384,32768,8,3,576,2,2,1.988,0.062,1.377616e+11,3.187760e+01,2.512569e-06
16384,32768,8,3,1024,2,2,1.988,0.117,7.344174e+10,1.699419e+01,2.512569e-06
16384,32768,20,3,64,2,2,2.978,0.074,2.903880e+11,4.027249e+01,2.515519e-06
16384,32768,20,3,256,2,2,2.978,0.077,2.772352e+11,3.844839e+01,2.515519e-06
16384,32768,20,3,576,2,2,2.978,0.119,1.809435e+11,2.509417e+01,2.515519e-06
16384,32768,20,3,1024,2,2,2.978,0.206,1.040466e+11,1.442971e+01,2.515519e-06
16384,32768,32,3,64,2,2,4.321,0.113,3.038763e+11,3.821683e+01,2.516024e-06
16384,32768,32,3,256,2,2,4.321,0.118,2.908995e+11,3.658482e+01,2.516024e-06
16384,32768,32,3,576,2,2,4.321,0.180,1.910238e+11,2.402400e+01,2.516024e-06
16384,32768,32,3,1024,2,2,4.321,0.302,1.137884e+11,1.431054e+01,2.516024e-06
1024,2048,3,4,64,2,2,0.008,0.001,1.163338e+10,7.192752e+00,6.283035e-07
1024,2048,3,4,256,2,2,0.008,0.001,8.750710e+09,5.410438e+00,6.283035e-07
1024,2048,3,4,576,2,2,0.008,0.002,5.362128e+09,3.315326e+00,6.283035e-07
1024,2048,3,4,1024,2,2,0.008,0.002,5.292966e+09,3.272564e+00,6.283035e-07
1024,2048,6,4,64,2,2,0.009,0.001,2.030443e+10,7.486882e+00,6.324624e-07
1024,2048,6,4,256,2,2,0.009,0.002,1.409306e+10,5.196556e+00,6.324624e-07
1024,2048,6,4,576,2,2,0.009,0.003,8.466733e+09,3.121951e+00,6.324624e-07
1024,2048,6,4,1024,2,2,0.009,0.003,8.397291e+09,3.096346e+00,6.324624e-07
1024,2048,8,4,64,2,2,0.008,0.001,3.022418e+10,7.003804e+00,6.368518e-07
1024,2048,8,4,256,2,2,0.008,0.002,1.824883e+10,4.228774e+00,6.368518e-07
1024,2048,8,4,576,2,2,0.008,0.003,9.597211e+09,2.223947e+00,6.368518e-07
1024,2048,8,4,1024,2,2,0.008,0.003,9.596027e+09,2.223673e+00,6.368518e-07
1024,2048,20,4,64,2,2,0.012,0.002,4.712154e+10,6.777212e+00,6.339948e-07
1024,2048,20,4,256,2,2,0.012,0.004,2.376766e+10,3.418361e+00,6.339948e-07
1024,2048,20,4,576,2,2,0.012,0.006,1.408365e+10,2.025568e+00,6.339948e-07
1024,2048,20,4,1024,2,2,0.012,0.006,1.415173e+10,2.035359e+00,6.339948e-07
1024,2048,32,4,64,2,2,0.016,0.002,5.803217e+10,7.088556e+00,6.381853e-07
1024,2048,32,4,256,2,2,0.016,0.005,2.698850e+10,3.296611e+00,6.381853e-07
1024,2048,32,4,576,2,2,0.016,0.008,1.592645e+10,1.945395e+00,6.381853e-07
1024,2048,32,4,1024,2,2,0.016,0.008,1.601762e+10,1.956533e+00,6.381853e-07
